ACCESSNO,ACQVALUE,APPNOTES,APPRAISOR,CAPTION,CAT,CATBY,CATDATE,CATTYPE,CLASSES,COLLDATE,COLLECTION,COLLECTOR,CONDDATE,CONDEXAM,CONDITION,CONDNOTES,CREATOR,CREATOR2,CREATOR3,CREDIT,CURVALMAX,CURVALUE,DATASET,DATE,DESCRIP,DIMTYPE,DISPVALUE,EARLYDATE,EVENT,EXHIBITNO,EXHLABEL1,EXHLABEL2,EXHLABEL3,EXHLABEL4,EXHSTART,FLAGDATE,FLAGNOTES,FLAGREASON,GPARENT,HOMELOC,IMAGEFILE,IMAGENO,INSCOMP,INSDATE,INSPHONE,INSPREMIUM,INSREP,INSVALUE,INVNBY,INVNDATE,LATEDATE,LEGAL,LOANCOND,LOANDUE,LOANINNO,LOANNO,LOANRENEW,LOCFIELD1,LOCFIELD2,LOCFIELD3,LOCFIELD4,LOCFIELD5,LOCFIELD6,MAINTCYCLE,MAINTDATE,MAINTNOTE,MATERIAL,MEDIUM,NOTES,OBJECTID,OBJNAME,OBJNAME2,OBJNAME3,OLDNO,ORIGIN,OTHERNAME,OTHERNO,OUTDATE,PARENT,PEOPLE,POLICYNO,PROVENANCE,PUBNOTES,RECAS,RECDATE,RECFROM,RELATION,RELNOTES,RENEWUNTIL,ROLE,ROLE2,ROLE3,SITE,SITENO,STATUS,STATUSBY,STATUSDATE,STERMS,SUBJECTS,TEMPAUTHOR,TEMPBY,TEMPDATE,TEMPLOC,TEMPNOTES,TEMPREASON,TEMPUNTIL,TITLE,TLOCFIELD1,TLOCFIELD2,TLOCFIELD3,TLOCFIELD4,TLOCFIELD5,TLOCFIELD6,UDF1,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF2,UDF20,UDF21,UDF22,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UPDATED,UPDATEDBY,VALUEDATE,WEBINCLUDE,ACCESSORY,AGE,ASSEMZONE,BAGNO,BOXNO,CHEMCOMP,CIRCUM,CIRCUMFT,CIRCUMIN,COUNT,CRYSTAL,CULTURE,DATINGMETH,DATUM,DEPTH,DEPTHFT,DEPTHIN,DIAMETER,DIAMETERFT,DIAMETERIN,DIMNOTES,ELEMENTS,EPOCH,ERA,EXCAVADATE,EXCAVATEBY,FAMILY,FEATURE,FORMATION,FOSSILS,FOUND,FRACTURE,FRAME,FRAMESIZE,GENUS,GRAINSIZE,HABITAT,HARDNESS,HEIGHT,HEIGHTFT,HEIGHTIN,IDBY,IDDATE,IMAGESIZE,INSCRLANG,INSCRPOS,INSCRTECH,INSCRTEXT,INSCRTRANS,INSCRTYPE,KINGDOM,LENGTH,LENGTHFT,LENGTHIN,LEVEL,LITHOFACIE,LUSTER,MADE,MEMBER,MMARK,NHCLASS,NHORDER,OCCURRENCE,OWNED,PERIOD,PHYLUM,PREPARATOR,PREPDATE,PRESERVE,PRESSURE,REPATBY,REPATCLAIM,REPATDATE,REPATDISP,REPATHAND,REPATNOTES,REPATNOTIC,REPATTYPE,ROCKCLASS,ROCKCOLOR,ROCKORIGIN,ROCKTYPE,SCHOOL,SEX,SIGNEDNAME,SIGNLOC,SPECGRAV,SPECIES,SPROCESS,STAGE,STRATUM,STREAK,SUBFAMILY,SUBSPECIES,TECHNIQUE,TEMPERATUR,TEXTURE,UNIT,USED,VARIETIES,WEIGHT,WEIGHTIN,WEIGHTLB,WIDTH,WIDTHFT,WIDTHIN,XCORD,YCORD,ZCORD
3,0.00,,,,O,Work Duty,05/10/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pot sherds.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/1000,Sherd,,,A31,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - IC.1 to IC.4 Taken from scrap. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/10/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/10/2016,"Taylor, Marla",/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Bone awl.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/391,Perforator,,,,,,S/153,/ /,"Bone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 10 C.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/05/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Bone awl.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/392,Perforator,,,,,,S/153,/ /,"Bone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 10 C.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/05/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,2 arrowpoints.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/277,"Point, Projectile",,,,,,S/188,/ /,"Stone, Chipped",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, brown to black sand.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/05/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,3 quartz arrowpoints.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/278,"Point, Projectile",,,,,,S/188,/ /,"Stone, Chipped",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, from brown to black sand.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/05/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Tip of antler tine.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/393,Antler,,,,,,S/7,/ /,"Antler, Unmodified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Tr. 1, Sec. 11, in shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/05/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,1 point of bone awl.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/394,Perforator,,,,,,S/7,/ /,"Bone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Tr. 1, Sec. 11, in shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/05/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Long pebble used as a hammerstone or pestle.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/279,Hammerstone,,,,,,S/189,/ /,"Stone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, near 207 E in dark brown sand.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/05/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Hammerstone.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/280,Hammerstone,,,,,,S/190,/ /,"Stone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, in yellow sand.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,2 quartz arrowpoints 1 fragment of quartz arrowpoint.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/281,"Point, Projectile",,,,,,SA/4,/ /,"Stone, Chipped",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Stake 307-W, black humus and shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,1 arrowpoint,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/282,"Point, Projectile",,,,,,SA/4,/ /,"Stone, Chipped",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Stake 307-W, black humus and shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,1 broken chipped quartz arrowpoint 1 broken chipped shale arrowpoint.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/283,"Point, Projectile",,,,,,SA/28,/ /,"Stone, Chipped",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307-I.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Bone awl.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/400,Perforator,,,,,,S/14,/ /,"Bone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 12, in shells",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,"Taylor, Marla",/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,1 hammerstone.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/285,Hammerstone,,,,,,SA/48,/ /,"Stone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307-F.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Broken awl.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/401,Perforator,,,,,,S/31,/ /,"Bone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 12,in cohog and black humus just above oyster.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Triangular quartz arrowpoint.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/286,"Point, Projectile",,,,,,S/137,/ /,"Stone, Chipped",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, above plow line.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"1 bird beak, drilled at proxmal end.",2,,0,,0,"Point, Projectile",,"One chipped stone fluted point, grey and tan rhyolite. Final stage preform. Two pieces glued.",,01/01/1990,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Faunal Material,,,2/420,Beak,,,,United States | MA | Norfolk | Canton,,S/206,/ /,"Bone, Unmodified",,,"Locality East end of Squibnocket Pond, Martha's Vineyard, Mass. Situation Sec. 205, in shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,"Taylor, Marla",/ /,.T.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Cohog shells (showing method of opening),2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/444,Shell,,,,,,S/7,/ /,"Shell, Unmodified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. sec. 11 and 12, in shell",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Piece of worked antler.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/402,Antler,,,,,,S/17,/ /,"Antler, Unmodified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 13, above and in shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Antler tine punch.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/403,Antler,,,,,,S/117,/ /,"Antler, Unmodified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 18, above shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/05/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Antler socket.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,03/29/2016,,Faunal Material,,,2/404,Antler,,,,,,S/98,/ /,"Antler, Unmodified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 19, in shell.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/05/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
2,0.00,,,,O,Work Duty,04/06/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Notched stone sinker.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,04/05/2016,,Stone,,,2/287,Plummet,,,,,,S/137,/ /,"Stone, Modified",,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, above plow line.",,Expedition,,,,,/ /,,,,Hornblower Shell Heap,M49/2,Entered,Work Duty,04/06/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/06/2016,Work duty,/ /,.F.,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
